time,tg,hu,rr,pp
2020-07-29,26.38,60.8,0.0,1016.10004
2020-07-30,26.68,56.100002,0.0,1017.4
2020-07-31,26.279999,47.2,0.0,1014.9
2020-08-01,24.279999,45.8,0.0,1014.10004
2020-08-02,22.81,52.5,0.0,1014.2
2020-08-03,23.359999,58.4,8.0,1008.7
2020-08-04,23.15,78.3,4.9,1006.9
2020-08-05,21.189999,83.5,0.2,1013.8
2020-08-06,24.529999,65.200005,0.0,1017.2
2020-08-07,26.34,52.9,0.0,1018.5
2020-08-08,26.33,58.3,0.0,1018.0
2020-08-09,25.67,65.9,0.0,1016.0
2020-08-10,25.4,65.6,1.2,1015.5
2020-08-11,23.199999,76.9,7.5,1017.0
2020-08-12,24.519999,62.4,0.0,1017.2
2020-08-13,24.75,56.2,0.0,1015.9
2020-08-14,23.35,67.3,0.0,1013.10004
2020-08-15,22.449999,76.5,6.6,1012.2
2020-08-16,22.31,77.6,8.900001,1013.3
2020-08-17,22.64,77.9,18.6,1011.9
2020-08-18,20.939999,86.4,0.2,1009.2
2020-08-19,21.66,72.8,0.0,1008.4
2020-08-20,22.39,68.4,0.0,1012.8
2020-08-21,23.58,64.6,0.0,1016.9
2020-08-22,24.789999,61.9,0.0,1015.3
2020-08-23,23.01,65.700005,0.0,1013.9
2020-08-24,22.109999,57.3,0.0,1014.4
2020-08-25,21.689999,54.3,0.0,1013.8
2020-08-26,22.39,58.3,0.0,1012.60004
2020-08-27,22.519999,45.0,0.0,1013.9
2020-08-28,22.289999,54.0,0.0,1011.10004
2020-08-29,25.3,56.5,0.0,1007.0
2020-08-30,26.949999,54.600002,0.0,1007.5
2020-08-31,20.51,60.9,18.0,1012.60004
2020-09-01,16.73,83.0,0.0,1008.4
2020-09-02,16.47,67.1,0.0,1016.8
2020-09-03,17.22,66.9,0.0,1021.5
2020-09-04,19.39,58.5,0.0,1024.0
2020-09-05,20.85,69.1,0.0,1018.8
2020-09-06,22.189999,65.5,0.0,1014.7
2020-09-07,20.59,69.4,0.0,1018.2
2020-09-08,18.42,62.0,0.0,1026.6
2020-09-09,18.51,59.9,0.0,1023.9
2020-09-10,20.27,63.0,0.0,1017.5
2020-09-11,21.39,62.8,0.0,1017.2
2020-09-12,21.74,59.9,0.0,1019.9
2020-09-13,22.789999,59.2,0.0,1024.8
2020-09-14,22.83,61.0,0.0,1027.5
2020-09-15,23.39,60.7,0.0,1024.0
2020-09-16,23.57,61.2,0.0,1019.10004
2020-09-17,22.68,60.9,0.0,1017.60004
2020-09-18,17.49,45.100002,0.0,1024.2001
2020-09-19,15.15,53.3,0.0,1023.3
2020-09-20,17.32,54.9,0.0,1019.2
2020-09-21,18.89,52.2,0.0,1019.10004
2020-09-22,19.8,54.8,0.0,1016.10004
2020-09-23,19.99,66.5,0.4,1010.10004
2020-09-24,18.65,76.700005,0.0,1009.9
2020-09-25,19.3,73.200005,12.3,1000.7
2020-09-26,11.58,81.700005,0.0,996.5
2020-09-27,11.96,66.4,2.0,1008.9
2020-09-28,13.799999,82.0,6.0,1009.4
2020-09-29,13.25,79.4,0.0,1013.7
2020-09-30,14.07,81.8,1.0,1009.7
2020-10-01,13.91,85.700005,0.0,1005.4
2020-10-02,15.92,79.9,0.0,1006.4
2020-10-03,20.17,65.4,4.3,1005.0
2020-10-04,18.31,66.3,0.0,1007.10004
2020-10-05,15.849999,73.8,0.0,1010.10004
2020-10-06,15.13,70.200005,0.0,1012.60004
2020-10-07,13.059999,85.8,7.3,1011.9
2020-10-08,13.82,71.1,0.0,1018.7
2020-10-09,13.28,74.8,0.0,1021.8
2020-10-10,14.44,79.0,0.0,1018.4
2020-10-11,12.759999,85.1,9.900001,1015.4
2020-10-12,9.19,,23.6,1010.7
2020-10-13,7.19,,29.0,1002.3
2020-10-14,8.5,87.3,0.7,1008.2
2020-10-15,8.65,90.200005,5.3,1012.5
2020-10-16,9.4,93.0,0.5,1011.2
2020-10-17,8.0199995,89.5,0.90000004,1013.7
2020-10-18,8.75,75.1,0.0,1021.0
2020-10-19,8.03,82.0,0.0,1026.2001
2020-10-20,9.57,70.6,0.0,1026.5
2020-10-21,10.84,74.0,0.0,1021.3
2020-10-22,10.98,81.3,0.0,1020.8
2020-10-23,10.33,90.3,0.0,1017.8
2020-10-24,11.21,92.200005,3.7,1016.3
2020-10-25,12.99,,6.7000003,1013.9
2020-10-26,13.74,86.6,0.0,1011.2
2020-10-27,13.03,85.200005,0.0,1012.8
2020-10-28,11.65,88.700005,0.0,1016.8
2020-10-29,10.12,89.3,1.9,1019.0
2020-10-30,9.7699995,86.0,1.4,1022.3
2020-10-31,12.19,84.9,0.0,1021.7
2020-11-01,8.49,85.8,5.6,1023.4
2020-11-02,10.86,,0.0,1020.8
2020-11-03,11.54,,0.0,1022.2
2020-11-04,12.309999,,11.6,1025.1
2020-11-05,10.429999,91.700005,0.0,1032.4
2020-11-06,6.7999997,85.200005,0.0,1034.2001
2020-11-07,6.47,84.8,0.0,1033.2001
2020-11-08,5.73,91.9,0.0,1028.9
2020-11-09,5.7799997,90.0,0.0,1028.2001
2020-11-10,4.63,,0.0,1031.2001
2020-11-11,5.2999997,,0.0,1031.5
2020-11-12,6.29,93.200005,0.0,1027.5
2020-11-13,7.44,88.8,0.0,1027.1
2020-11-14,7.77,89.700005,0.0,1027.1
2020-11-15,7.77,87.6,0.0,1024.9
2020-11-16,6.74,89.8,0.0,1020.8
2020-11-17,8.25,84.4,0.0,1027.7001
2020-11-18,6.5099998,87.0,0.0,1032.2001
2020-11-19,7.1499996,92.1,2.4,1026.7001
2020-11-20,6.7799997,74.5,1.3000001,1026.0
2020-11-21,2.09,62.600002,0.0,1035.5
2020-11-22,-0.74,87.8,0.0,1034.2001
2020-11-23,1.8299999,90.700005,0.0,1029.8
2020-11-24,0.12,,0.0,1032.3
2020-11-25,1.43,,0.0,1029.3
2020-11-26,2.53,87.700005,0.0,1026.9
2020-11-27,1.9699999,92.1,0.0,1024.9
2020-11-28,1.12,92.1,0.0,1022.7
2020-11-29,1.9799999,85.9,0.0,1022.2
2020-11-30,1.3399999,83.6,0.0,1027.0
2020-12-01,-0.47,90.1,0.0,1024.6
2020-12-02,-1.16,84.6,0.0,1022.60004
2020-12-03,1.22,78.5,1.7,1013.7
2020-12-04,4.0,82.9,0.0,1008.60004
2020-12-05,7.2599998,82.9,0.0,1011.8
2020-12-06,8.29,81.700005,0.0,1011.4
2020-12-07,5.96,86.200005,5.3,1010.2
2020-12-08,4.33,89.8,0.0,1013.4
2020-12-09,4.79,83.3,6.8,1010.7
2020-12-10,3.57,,1.1,1007.2
2020-12-11,2.97,91.1,0.0,1008.9
2020-12-12,2.97,,0.0,1006.2
2020-12-13,3.1999998,90.1,0.0,1011.7
2020-12-14,2.7,89.6,0.0,1020.7
2020-12-15,2.4199998,,0.0,1024.4
2020-12-16,3.23,,0.0,1024.8
2020-12-17,3.27,92.4,0.0,1027.2001
2020-12-18,3.31,90.700005,0.0,1030.3
2020-12-19,3.29,91.5,0.0,1029.9
2020-12-20,3.98,84.200005,0.0,1029.4
2020-12-21,4.2999997,83.9,0.0,1029.3
2020-12-22,4.23,92.9,1.5,1024.1
2020-12-23,7.8799996,91.1,0.0,1019.0
2020-12-24,7.3199997,93.200005,1.6,1011.7
2020-12-25,5.52,86.8,0.0,1012.60004
2020-12-26,2.31,69.9,0.0,1021.60004
2020-12-27,-1.11,86.1,0.2,1014.9
2020-12-28,4.2599998,84.1,1.9,997.2
2020-12-29,8.19,74.8,2.4,999.2
2020-12-30,6.56,92.700005,4.3,1005.3
2020-12-31,5.19,,1.3000001,1008.0
2021-01-01,2.58,90.0,0.0,1012.2
2021-01-02,4.0299997,83.700005,0.0,1016.4
2021-01-03,5.3199997,81.4,0.0,1014.4
2021-01-04,5.94,91.4,0.0,1013.9
2021-01-05,5.0299997,85.1,0.0,1011.0
2021-01-06,3.8799999,92.1,3.2,1012.9
2021-01-07,2.25,82.4,0.0,1015.10004
2021-01-08,1.03,87.0,0.0,1017.10004
2021-01-09,-1.13,,0.0,1021.5
2021-01-10,-1.55,91.3,0.0,1024.0
2021-01-11,-0.79999995,76.3,0.0,1021.8
2021-01-12,-3.26,,0.0,1015.60004
2021-01-13,1.5799999,73.700005,0.0,1012.10004
2021-01-14,0.65999997,75.8,0.1,1009.2
2021-01-15,-0.89,73.700005,0.0,1017.8
2021-01-16,-2.62,68.9,0.0,1019.60004
2021-01-17,-3.27,76.9,0.0,1019.3
2021-01-18,-4.7799997,72.9,0.0,1023.8
2021-01-19,0.39999998,81.8,0.0,1020.8
2021-01-20,5.3199997,71.8,0.0,1016.3
2021-01-21,8.24,63.9,0.0,1013.4
2021-01-22,8.49,70.1,0.1,1006.2
2021-01-23,8.34,78.9,0.0,999.60004
2021-01-24,5.18,76.8,0.5,998.10004
2021-01-25,2.73,72.5,0.0,1000.60004
2021-01-26,1.31,69.6,0.0,1011.60004
2021-01-27,0.75,71.4,0.0,1015.4
2021-01-28,-0.14,78.6,2.2,1010.10004
2021-01-29,3.35,,3.4,1001.0
2021-01-30,6.42,76.1,0.0,999.60004
2021-01-31,0.63,72.700005,0.0,1004.8
2021-02-01,0.0,62.100002,0.0,1004.2
2021-02-02,0.03,92.1,0.0,1012.8
2021-02-03,3.6899998,,0.0,1011.4
2021-02-04,9.19,69.0,0.0,1013.4
2021-02-05,5.7999997,81.8,0.0,1017.2
2021-02-06,4.1,,0.0,1014.3
2021-02-07,1.6999999,,3.3,1004.3
2021-02-08,3.73,90.700005,3.4,997.3
2021-02-09,1.05,,16.0,1002.8
2021-02-10,1.35,,10.8,1004.0
2021-02-11,-3.86,70.4,0.0,1013.60004
2021-02-12,-6.24,55.8,0.0,1030.6
2021-02-13,-5.65,62.9,0.0,1035.7001
2021-02-14,-2.3999999,62.600002,0.0,1036.9
2021-02-15,-1.51,51.7,0.0,1035.0
2021-02-16,-1.35,65.8,0.0,1028.1
2021-02-17,2.54,69.0,0.0,1018.9
2021-02-18,6.06,70.200005,0.0,1020.10004
2021-02-19,3.56,87.0,1.7,1024.8
2021-02-20,2.27,,0.0,1028.2001
2021-02-21,4.31,87.0,0.0,1029.2001
2021-02-22,6.14,83.6,0.0,1029.8
2021-02-23,6.12,83.8,0.0,1033.1
2021-02-24,8.19,76.3,0.0,1036.0
2021-02-25,9.639999,71.6,0.0,1034.0
2021-02-26,10.48,70.4,0.0,1027.2001
2021-02-27,8.61,59.3,0.0,1029.8
2021-02-28,5.5499997,62.600002,0.0,1034.0
2021-03-01,6.0,64.4,0.0,1032.5
2021-03-02,6.0899997,67.8,0.0,1034.3
2021-03-03,7.37,59.8,0.0,1029.5
2021-03-04,7.8999996,60.9,0.0,1018.60004
2021-03-05,6.94,61.7,0.0,1017.0
2021-03-06,2.72,44.600002,0.0,1030.6
2021-03-07,1.5699999,51.600002,0.0,1025.5
2021-03-08,2.71,58.3,0.0,1018.5
2021-03-09,2.09,51.4,0.0,1020.3
2021-03-10,2.6,46.4,0.0,1021.3
2021-03-11,3.52,46.9,1.0,1018.4
2021-03-12,9.49,55.0,0.0,1012.10004
2021-03-13,9.25,68.6,0.0,1012.4
2021-03-14,8.34,68.200005,2.0,1007.9
2021-03-15,7.52,53.7,0.0,1005.10004
2021-03-16,6.25,58.4,0.0,1009.3
2021-03-17,5.6099997,61.100002,0.0,1013.7
2021-03-18,4.36,59.9,0.0,1015.5
2021-03-19,2.35,78.1,0.0,1016.5
2021-03-20,1.7099999,65.5,0.0,1022.9
2021-03-21,1.55,51.100002,0.0,1017.4
2021-03-22,3.72,57.7,0.0,1013.60004
2021-03-23,4.74,55.0,0.0,1020.9
2021-03-24,6.08,67.3,0.0,1021.7
2021-03-25,6.42,59.100002,0.0,1022.5
2021-03-26,8.49,56.3,0.0,1022.5
2021-03-27,11.79,50.100002,0.0,1022.5
2021-03-28,9.87,42.7,0.0,1032.5
2021-03-29,10.9,51.600002,0.0,1032.1
2021-03-30,14.07,62.5,0.0,1030.0
2021-03-31,14.88,60.100002,0.0,1025.2001
2021-04-01,16.65,55.600002,0.0,1014.8
2021-04-02,14.62,48.2,0.0,1012.2
2021-04-03,8.71,54.7,0.0,1014.3
2021-04-04,6.5499997,49.100002,0.0,1018.2
2021-04-05,7.97,44.8,0.1,1008.5
2021-04-06,4.48,52.3,0.0,1007.4
2021-04-07,3.31,58.600002,0.0,1012.10004
2021-04-08,2.69,74.5,0.0,1023.10004
2021-04-09,6.97,53.9,0.0,1024.6
2021-04-10,11.55,48.2,0.0,1019.60004
2021-04-11,11.849999,54.3,0.0,1018.8
2021-04-12,13.349999,60.0,0.7,1016.9
2021-04-13,4.67,88.9,21.6,1018.10004
2021-04-14,5.4,73.6,0.1,1018.8
2021-04-15,5.3199997,71.0,0.0,1020.4
2021-04-16,5.66,70.0,0.0,1020.10004
2021-04-17,7.14,70.8,0.0,1018.3
2021-04-18,8.139999,80.8,4.0,1016.7
2021-04-19,8.63,84.5,0.7,1015.7
2021-04-20,9.55,83.6,6.7000003,1014.5
2021-04-21,11.11,71.700005,0.0,1015.8
2021-04-22,12.37,61.2,0.0,1016.60004
2021-04-23,10.13,47.3,0.0,1022.8
2021-04-24,10.429999,46.3,0.0,1023.4
2021-04-25,11.33,49.2,0.0,1018.7
2021-04-26,8.76,45.100002,0.0,1018.7
2021-04-27,10.01,50.100002,0.0,1014.2
2021-04-28,11.759999,52.600002,0.0,1011.9
2021-04-29,15.429999,76.4,0.2,1009.4
2021-04-30,17.01,65.9,0.0,1010.2
2021-05-01,19.1,63.5,0.0,1009.0
2021-05-02,15.299999,64.9,0.0,1006.8
2021-05-03,11.509999,49.5,0.0,1020.2
2021-05-04,13.2699995,50.100002,0.0,1015.9
2021-05-05,14.299999,59.100002,0.90000004,1007.7
2021-05-06,12.11,48.8,0.0,1014.5
2021-05-07,10.849999,79.1,1.7,1011.9
2021-05-08,10.57,52.7,0.0,1020.7
2021-05-09,14.139999,44.5,0.0,1021.5
2021-05-10,18.74,45.4,0.0,1016.9
2021-05-11,21.63,47.100002,0.0,1011.8
2021-05-12,18.27,65.9,3.3,1006.3
2021-05-13,14.09,85.3,1.5,1002.60004
2021-05-14,13.299999,71.0,0.0,1008.60004
2021-05-15,14.599999,75.200005,2.7,1009.60004
2021-05-16,14.46,74.9,1.2,1007.60004
2021-05-17,13.16,86.3,14.2,1004.0
2021-05-18,14.69,65.4,0.0,1010.4
2021-05-19,12.9,80.200005,20.2,1011.60004
2021-05-20,12.74,81.1,3.5,1013.9
2021-05-21,15.99,62.2,0.0,1014.7
2021-05-22,14.21,69.9,4.3,1013.3
2021-05-23,12.21,90.1,19.300001,1015.8
2021-05-24,13.71,79.6,1.0,1021.7
2021-05-25,14.639999,70.8,0.0,1017.0
2021-05-26,14.5,55.7,0.0,1020.10004
2021-05-27,16.699999,57.0,0.0,1015.2
2021-05-28,16.609999,54.0,0.0,1017.8
2021-05-29,15.48,56.600002,0.0,1018.3
2021-05-30,13.44,70.5,3.7,1020.2
2021-05-31,14.03,73.4,1.3000001,1018.4
2021-06-01,14.809999,58.0,0.0,1017.3
2021-06-02,16.14,57.4,0.0,1019.9
2021-06-03,18.039999,53.7,0.0,1024.6
2021-06-04,19.939999,54.3,0.0,1024.0
2021-06-05,21.64,53.9,0.90000004,1020.10004
2021-06-06,21.029999,62.7,0.0,1016.8
2021-06-07,21.18,62.5,0.0,1017.0
2021-06-08,22.58,53.8,0.0,1017.2
2021-06-09,23.279999,53.100002,3.1000001,1016.3
2021-06-10,21.18,66.0,2.5,1015.7
2021-06-11,20.82,62.8,1.1,1015.8
2021-06-12,22.34,63.5,4.4,1015.2
2021-06-13,18.449999,57.0,0.0,1018.60004
2021-06-14,17.779999,52.9,0.0,1019.5
2021-06-15,20.56,53.0,0.0,1017.8
2021-06-16,22.91,51.600002,0.0,1017.10004
2021-06-17,24.449999,52.4,0.0,1017.0
2021-06-18,25.25,53.0,0.0,1017.4
2021-06-19,26.07,54.600002,0.0,1014.2
2021-06-20,26.07,58.0,0.0,1012.3
2021-06-21,27.609999,55.8,0.0,1006.4
2021-06-22,27.869999,59.3,0.0,1008.9
2021-06-23,28.73,55.7,0.0,1013.60004
2021-06-24,30.24,54.2,0.0,1012.7
2021-06-25,26.81,58.5,0.1,1011.8
2021-06-26,24.72,55.2,0.0,1014.7
2021-06-27,24.59,54.9,0.0,1016.0
2021-06-28,26.449999,53.2,0.0,1015.0
2021-06-29,28.41,48.3,0.0,1010.3
2021-06-30,25.9,51.5,0.4,1010.3
2021-07-01,21.869999,55.2,0.0,1011.4
2021-07-02,20.22,64.1,0.0,1012.2
2021-07-03,22.17,57.2,0.0,1012.9
2021-07-04,23.21,50.100002,0.0,1010.9
2021-07-05,24.4,54.600002,0.0,1011.7
2021-07-06,26.4,47.4,0.0,1013.2
2021-07-07,28.369999,48.100002,0.0,1014.3
2021-07-08,30.89,42.100002,0.0,1017.3
2021-07-09,25.63,65.8,9.1,1015.2
2021-07-10,25.1,46.8,0.0,1016.3
2021-07-11,24.09,65.9,3.4,1014.3
2021-07-12,24.619999,67.8,0.0,1013.0
2021-07-13,27.81,58.100002,0.0,1009.5
2021-07-14,28.519999,54.600002,5.9,1010.4
2021-07-15,25.1,62.100002,0.0,1011.2
2021-07-16,25.39,59.100002,22.800001,1011.60004
2021-07-17,23.6,80.6,0.0,1011.5
2021-07-18,24.1,73.1,10.5,1009.9
2021-07-19,21.65,88.200005,12.2,1011.9
2021-07-20,22.539999,65.5,0.0,1014.10004
2021-07-21,21.47,59.0,0.0,1019.10004
2021-07-22,22.029999,57.9,0.0,1019.3
2021-07-23,22.71,56.9,0.0,1016.5
2021-07-24,23.96,53.5,1.7,1015.3
2021-07-25,25.38,60.7,0.0,1012.2
2021-07-26,27.57,55.7,0.0,1012.9
2021-07-27,27.05,57.4,0.0,1014.60004
2021-07-28,28.26,53.4,0.0,1011.7
2021-07-29,24.97,55.9,0.0,1013.4
2021-07-30,26.38,54.600002,1.5,1011.0
2021-07-31,24.939999,64.700005,3.5,1009.9
2021-08-01,23.09,76.4,6.4,1006.9
2021-08-02,20.85,64.9,0.0,1012.60004
2021-08-03,21.35,65.6,0.0,1014.9
2021-08-04,22.99,66.0,0.0,1013.7
2021-08-05,20.16,82.4,4.2000003,1005.2
2021-08-06,20.189999,65.700005,0.0,1007.2
2021-08-07,23.519999,57.7,0.0,1010.7
2021-08-08,24.66,59.600002,11.8,1012.9
2021-08-09,23.49,64.200005,0.0,1017.3
2021-08-10,24.26,59.600002,0.0,1018.10004
2021-08-11,24.74,56.9,0.0,1016.8
2021-08-12,24.17,53.2,0.0,1021.10004
2021-08-13,25.57,51.600002,0.0,1021.8
2021-08-14,26.449999,57.100002,0.0,1019.9
2021-08-15,27.859999,58.0,15.5,1013.2
2021-08-16,25.779999,68.4,4.4,1010.10004
2021-08-17,18.14,69.6,0.2,1014.5
2021-08-18,17.41,62.9,0.0,1016.5
2021-08-19,18.949999,65.5,0.0,1015.60004
2021-08-20,20.73,65.200005,0.0,1017.7
2021-08-21,22.17,61.2,0.0,1018.60004
2021-08-22,23.5,60.100002,0.0,1017.7
2021-08-23,19.42,81.6,2.7,1016.5
2021-08-24,19.74,71.700005,0.0,1016.4
2021-08-25,17.64,61.7,0.0,1017.60004
2021-08-26,16.449999,68.1,1.0,1011.4
2021-08-27,15.799999,75.0,0.90000004,1012.4
2021-08-28,15.65,73.0,3.6000001,1014.5
2021-08-29,16.609999,78.3,0.90000004,1011.5
2021-08-30,16.73,71.6,0.0,1011.10004
2021-08-31,16.869999,73.9,0.0,1014.7
2021-09-01,17.67,63.600002,0.0,1019.0
2021-09-02,17.85,60.7,0.0,1023.3
2021-09-03,18.71,60.100002,0.0,1020.10004
2021-09-04,18.46,61.3,0.0,1018.0
2021-09-05,19.18,51.5,0.0,1021.8
2021-09-06,17.14,53.4,0.0,1024.3
2021-09-07,18.05,58.7,0.0,1026.0
2021-09-08,18.609999,55.5,0.0,1022.60004
2021-09-09,18.68,52.5,0.0,1020.10004
2021-09-10,18.939999,54.2,0.0,1017.8
2021-09-11,19.92,52.5,0.0,1017.8
2021-09-12,20.439999,51.9,0.0,1016.0
2021-09-13,21.25,57.5,0.0,1015.8
2021-09-14,21.1,64.700005,0.0,1017.2
2021-09-15,22.539999,58.600002,0.0,1016.10004
2021-09-16,22.4,58.5,1.0,1013.10004
2021-09-17,18.699999,74.9,0.0,1010.4
2021-09-18,16.17,73.8,0.0,1013.2
2021-09-19,15.299999,67.5,0.0,1012.8
2021-09-20,12.63,72.6,0.0,1017.3
2021-09-21,11.86,62.8,0.0,1025.4
2021-09-22,11.94,78.0,3.6000001,1022.4
2021-09-23,13.32,70.200005,0.0,1020.5
2021-09-24,16.89,66.700005,0.0,1015.10004
2021-09-25,18.24,68.200005,0.0,1019.3
2021-09-26,18.52,70.8,0.0,1019.7
2021-09-27,18.1,80.200005,6.3,1017.4
2021-09-28,19.06,81.0,0.0,1016.8
2021-09-29,15.679999,84.6,9.3,1021.10004
2021-09-30,13.5,91.6,3.5,1026.5
2021-10-01,13.49,85.1,0.0,1026.9
2021-10-02,13.99,69.4,0.0,1022.7
2021-10-03,14.82,64.6,0.0,1019.8
2021-10-04,16.85,64.9,0.0,1020.10004
2021-10-05,17.74,56.3,0.8,1018.5
2021-10-06,12.16,85.0,13.6,1019.0
2021-10-07,13.17,76.6,0.0,1023.2
2021-10-08,11.95,60.600002,0.0,1026.2001
2021-10-09,10.12,47.600002,4.0,1028.3
2021-10-10,9.28,73.5,0.90000004,1025.7001
2021-10-11,11.41,67.9,0.0,1018.7
2021-10-12,10.53,69.5,0.0,1014.3
2021-10-13,8.29,76.8,0.1,1017.5
2021-10-14,7.6099997,75.9,0.0,1024.1
2021-10-15,6.0699997,76.9,0.0,1023.3
2021-10-16,8.86,74.200005,0.0,1020.60004
2021-10-17,8.36,74.0,0.0,1022.60004
2021-10-18,8.73,77.200005,0.0,1025.5
2021-10-19,8.849999,77.3,0.0,1028.4
2021-10-20,11.82,69.200005,0.0,1021.5
2021-10-21,15.11,62.3,0.0,1011.60004
2021-10-22,12.7,75.9,0.0,1017.4
2021-10-23,9.469999,56.9,0.0,1026.3
2021-10-24,6.21,67.200005,0.0,1032.9
2021-10-25,6.5899997,69.1,0.0,1031.0
2021-10-26,7.0499997,70.3,0.0,1024.6
2021-10-27,6.89,75.1,0.0,1028.1
2021-10-28,7.2,74.4,0.0,1027.1
2021-10-29,8.54,69.8,0.0,1023.60004
2021-10-30,10.809999,67.5,0.0,1022.5
2021-10-31,9.2,73.4,0.0,1020.4
2021-11-01,9.46,72.6,0.0,1011.60004
2021-11-02,8.179999,84.8,3.8,1004.8
2021-11-03,8.19,87.1,12.0,1010.60004
2021-11-04,12.349999,89.200005,13.900001,1007.8
2021-11-05,8.49,68.8,0.0,1020.5
2021-11-06,8.17,70.8,0.0,1027.6
2021-11-07,8.58,84.200005,0.2,1021.10004
2021-11-08,8.05,75.9,0.0,1021.7
2021-11-09,6.1099997,77.4,0.0,1031.0
2021-11-10,4.43,91.3,0.0,1034.3
2021-11-11,4.7999997,86.8,0.0,1028.6
2021-11-12,5.0099998,83.6,0.0,1022.7
2021-11-13,3.52,,0.0,1021.3
2021-11-14,6.16,89.5,0.0,1021.3
2021-11-15,8.5,83.200005,0.0,1026.1
2021-11-16,6.04,86.0,0.0,1027.2001
2021-11-17,6.67,81.4,0.0,1024.0
2021-11-18,7.5099998,72.1,0.0,1027.6
2021-11-19,8.91,74.5,0.0,1025.5
2021-11-20,9.8,75.3,0.0,1022.7
2021-11-21,4.27,,0.0,1014.0
2021-11-22,7.02,91.3,0.0,1016.60004
2021-11-23,4.81,74.700005,0.0,1025.9
2021-11-24,0.94,79.200005,0.0,1026.3
2021-11-25,2.69,87.5,0.0,1016.2
2021-11-26,4.4,91.200005,7.0,1000.0
2021-11-27,3.4299998,87.4,0.1,999.10004
2021-11-28,6.22,,6.9,994.60004
2021-11-29,2.76,78.4,0.0,999.4
2021-11-30,2.99,73.8,3.0,1008.5
2021-12-01,6.56,75.9,0.0,1005.9
2021-12-02,6.2799997,90.3,19.800001,1000.4
2021-12-03,3.37,70.6,0.0,1011.60004
2021-12-04,-1.05,80.5,1.8000001,1011.60004
2021-12-05,1.12,,2.5,1005.5
2021-12-06,2.45,88.9,0.0,1006.9
2021-12-07,1.0699999,80.200005,0.0,1011.60004
2021-12-08,-0.26,86.9,0.0,1010.4
2021-12-09,1.11,93.0,7.2000003,1005.0
2021-12-10,1.23,91.4,0.0,1005.7
2021-12-11,1.8,89.200005,0.0,1012.7
2021-12-12,2.0,71.3,0.0,1018.10004
2021-12-13,1.5699999,75.200005,0.0,1024.3
2021-12-14,-1.3199999,89.4,0.0,1028.1
2021-12-15,0.34,91.6,0.0,1030.7001
2021-12-16,3.4199998,90.700005,0.0,1030.4
2021-12-17,5.5099998,70.700005,0.0,1028.7001
2021-12-18,3.6599998,70.9,0.0,1030.0
2021-12-19,5.2599998,76.8,0.0,1017.9
2021-12-20,3.08,66.9,0.0,1018.5
2021-12-21,0.049999997,65.1,0.0,1024.9
2021-12-22,-2.58,77.0,0.0,1028.6
2021-12-23,-2.2,68.6,0.0,1022.10004
2021-12-24,3.36,85.700005,1.0,1007.7
2021-12-25,4.5299997,89.6,0.0,1007.60004
2021-12-26,-0.39,66.4,0.0,1014.3
2021-12-27,-0.5,61.600002,0.0,1011.60004
2021-12-28,-0.21,,2.4,1011.2
2021-12-29,1.66,,0.0,1010.8
2021-12-30,2.81,,0.3,1020.8
2021-12-31,8.67,88.1,0.0,1021.7
2022-01-01,11.5,77.200005,0.0,1022.60004
2022-01-02,7.83,87.8,0.0,1022.10004
2022-01-03,8.639999,75.5,0.0,1015.0
2022-01-04,8.49,82.5,0.0,1006.60004
2022-01-05,7.7,79.1,0.2,1003.2
2022-01-06,4.04,60.100002,0.0,1014.2
2022-01-07,-0.97999996,63.5,0.0,1023.2
2022-01-08,-2.04,73.0,0.0,1016.8
2022-01-09,-2.4199998,81.5,0.0,1008.8
2022-01-10,0.55,73.1,0.0,1014.8
2022-01-11,0.29999998,60.7,0.0,1027.6
2022-01-12,-3.1799998,70.6,0.0,1035.3
2022-01-13,-1.5699999,79.4,0.0,1036.4
2022-01-14,4.62,70.1,0.0,1026.3
2022-01-15,2.84,70.700005,0.0,1027.4
2022-01-16,-3.85,87.9,0.0,1026.7001
2022-01-17,4.52,65.9,0.7,1021.2
2022-01-18,2.01,64.6,0.0,1032.2001
2022-01-19,-0.87,80.5,0.0,1030.2001
2022-01-20,0.37,80.4,0.0,1019.0
2022-01-21,0.14,61.9,0.0,1022.10004
2022-01-22,0.64,61.3,0.0,1022.4
2022-01-23,-1.15,61.9,0.0,1029.7001
2022-01-24,-3.9299998,68.0,0.0,1036.7001
2022-01-25,-2.49,81.3,0.0,1031.9
2022-01-26,1.41,81.0,0.0,1027.6
2022-01-27,2.98,71.8,0.0,1022.9
2022-01-28,5.46,59.5,0.0,1021.0
2022-01-29,3.32,63.3,0.0,1025.3
2022-01-30,6.18,55.4,0.0,1014.2
2022-01-31,4.15,54.0,0.0,1010.10004
2022-02-01,2.6699998,72.9,1.0,1010.4
2022-02-02,4.21,76.6,0.0,1008.10004
2022-02-03,3.61,63.2,0.0,1021.4
2022-02-04,4.48,62.600002,0.0,1016.8
2022-02-05,4.29,62.4,0.0,1019.7
2022-02-06,4.3399997,62.7,0.0,1017.3
2022-02-07,6.02,66.200005,1.2,1008.60004
2022-02-08,5.7599998,58.2,0.0,1025.1
2022-02-09,8.5199995,69.8,0.0,1027.4
2022-02-10,5.6299996,73.1,0.0,1024.3
2022-02-11,6.12,68.1,0.0,1023.3
2022-02-12,4.23,58.0,0.0,1033.3
